snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,ath_change_percentage,price_change_percentage_30d,positive_90d_return,invest_score,decision
cardano_2026-02-16,cardano,ADA,2026-02-16T00:00:00Z,0.2922124367181558,411463074.1237083,10753702109.466097,6,-28.681500271243245,-28.681500271243245,0,56.08,Invest
cardano_2026-02-23,cardano,ADA,2026-02-23T00:00:00Z,0.2830533572769461,193167340.06803185,10420149099.922424,6,-27.8123319851294,-24.649140498950562,0,53.4,Invest
cardano_2026-03-02,cardano,ADA,2026-03-02T00:00:00Z,0.2884625336108748,269075089.52004236,10621199753.155397,6,-12.481526146780354,-12.481526146780354,0,30.88,Skip
cardano_2026-03-09,cardano,ADA,2026-03-09T00:00:00Z,0.26804838829965305,221328143.5764069,9871361924.530493,6,-15.116669447899323,-5.36221031225349,0,35.61,Skip
cardano_2026-03-16,cardano,ADA,2026-03-16T00:00:00Z,0.2906051425430205,201145655.20210764,10705973714.80979,6,-7.973584429675629,-0.2546242839687518,0,25.14,Skip
cardano_2026-03-23,cardano,ADA,2026-03-23T00:00:00Z,0.2693984929881285,225854541.28270093,9926511815.187061,6,-12.920957948096168,-10.829331850857892,0,31.87,Skip
cardano_2026-03-30,cardano,ADA,2026-03-30T00:00:00Z,0.23996753357145462,240185546.627189,8843688898.374535,6,-21.379693706502177,-18.231868966458087,0,45.73,Skip
cardano_2026-04-06,cardano,ADA,2026-04-06T00:00:00Z,0.2549186397928315,129321174.37480332,9402326937.813433,6,-16.481278770711462,-7.822927277489711,0,36.65,Skip
cardano_2026-04-13,cardano,ADA,2026-04-13T00:00:00Z,0.23639715330538832,267715779.57335183,8732597090.20309,6,-22.549453573283518,-15.21046953705264,0,48.38,Skip
cardano_2026-04-20,cardano,ADA,2026-04-20T00:00:00Z,0.2427610406352045,189061431.22254828,8972804291.751526,6,-15.7695485357497,-8.810593202222083,0,36.87,Skip
cardano_2026-04-27,cardano,ADA,2026-04-27T00:00:00Z,0.25226058867422796,162546256.29149717,9325597306.993963,6,-4.427330375342509,2.3621279906973935,0,21.77,Skip
cardano_2026-05-04,cardano,ADA,2026-05-04T00:00:00Z,0.2494502850782546,171437063.8915897,9223355645.305355,6,-5.492055620512726,1.1684305712835519,0,23.1,Skip
cardano_2026-05-11,cardano,ADA,2026-05-11T00:00:00Z,0.28246125403896133,253103058.68841842,10447677195.53716,6,3.26764102819308,11.1573070134658,0,14.72,Skip
cardano_2026-05-18,cardano,ADA,2026-05-18T00:00:00Z,0.2520509170719272,196323175.29329765,9324506007.182846,6,-10.76619767567818,-2.6268647160683334,0,29.77,Skip
cardano_2026-05-25,cardano,ADA,2026-05-25T00:00:00Z,0.2421412215166872,178363550.2715458,8961053628.674688,6,-14.274535691437729,-3.314075071095879,0,34.95,Skip
cardano_2026-06-01,cardano,ADA,2026-06-01T00:00:00Z,0.23548566147621924,301663634.0373059,8747280266.802658,6,-16.630809320227158,-5.147034838863373,0,39.98,Skip
cardano_2026-06-08,cardano,ADA,2026-06-08T00:00:00Z,0.16509315561300406,567070481.0227826,6134863411.879562,6,-41.5519285380529,-39.642055374774706,1,79.15,Invest
ripple_2025-10-20,ripple,XRP,2025-10-20T00:00:00Z,2.390346018545064,2907445876.1748214,143339781093.46002,3,-21.42314246360527,-20.079317386473093,0,34.54,Skip
ripple_2025-10-27,ripple,XRP,2025-10-27T00:00:00Z,2.645481792092586,3354807628.384999,158765712260.11554,3,-13.03616954213509,-4.872661068366768,0,23.93,Skip
ripple_2025-11-03,ripple,XRP,2025-11-03T00:00:00Z,2.526622419787482,2239790336.9915986,151965619309.89056,3,-16.943384603060963,-16.943384603060963,0,27.44,Skip
ripple_2025-11-10,ripple,XRP,2025-11-10T00:00:00Z,2.360529418634386,2967028886.376576,142233399043.9623,3,-10.771284622329668,-0.40209399473701835,0,22.02,Skip
ripple_2025-11-17,ripple,XRP,2025-11-17T00:00:00Z,2.214708197984395,4135070068.562383,133377895604.30122,3,-16.28337021240458,-3.5377833240407996,0,29.87,Skip
ripple_2025-11-24,ripple,XRP,2025-11-24T00:00:00Z,2.046289493333872,3998351993.223904,123241570305.7347,3,-22.649647430941144,-18.41860029176148,0,38.58,Skip
ripple_2025-12-01,ripple,XRP,2025-12-01T00:00:00Z,2.1586588689112713,1896622801.5789983,130524475272.91292,3,-14.563456256640062,-13.943280555892667,0,25.29,Skip
ripple_2025-12-08,ripple,XRP,2025-12-08T00:00:00Z,2.043169455705931,2828761084.686963,123207973529.90314,3,-19.10646745552115,-11.865400904745904,0,32.94,Skip
ripple_2025-12-15,ripple,XRP,2025-12-15T00:00:00Z,1.9799332393631692,1667024108.007986,119748821030.29822,3,-11.753108696755266,-11.753108696755266,0,22.38,Skip
ripple_2025-12-22,ripple,XRP,2025-12-22T00:00:00Z,1.921837870988929,2382324002.768989,116422983148.0934,3,-13.666915712861716,-1.4180923586973426,0,26.33,Skip
ripple_2025-12-29,ripple,XRP,2025-12-29T00:00:00Z,1.8642306664406223,980013614.1200165,112943603894.92567,3,-15.341975576046218,-14.484565354026124,0,25.88,Skip
ripple_2026-01-05,ripple,XRP,2026-01-05T00:00:00Z,2.0952690617533083,1953947124.9928083,127133370810.56844,3,-0.5844417320328366,2.9690287093344203,0,12.66,Skip
ripple_2026-01-12,ripple,XRP,2026-01-12T00:00:00Z,2.0772442326828475,1559879200.5767515,126088657521.42798,3,-11.748447063954192,3.414824436720898,0,22.95,Skip
ripple_2026-01-19,ripple,XRP,2026-01-19T00:00:00Z,1.9623858048175262,1043651252.1898334,119292449405.42412,3,-16.62819806647149,2.876842810745539,0,28.65,Skip
ripple_2026-01-26,ripple,XRP,2026-01-26T00:00:00Z,1.8428444453335122,2642206226.85038,112143043033.83171,3,-21.706903039417757,0.019104617320020445,0,38.54,Skip
ripple_2026-02-02,ripple,XRP,2026-02-02T00:00:00Z,1.5996883634199979,3123225935.3421855,97346209244.0811,3,-32.03736948004276,-20.371102119666617,0,55.17,Invest
ripple_2026-02-09,ripple,XRP,2026-02-09T00:00:00Z,1.4411870773919397,2663022626.700061,87793247673.27083,3,-33.559869225640426,-31.346948598905165,0,57.12,Invest
ripple_2026-02-16,ripple,XRP,2026-02-16T00:00:00Z,1.4930275577193792,4994909280.650372,90951230561.32478,3,-28.015778988602936,-28.015778988602936,0,49.65,Skip
ripple_2026-02-23,ripple,XRP,2026-02-23T00:00:00Z,1.3640075553007247,1498448766.7454028,83229809558.37975,3,-30.056470709926554,-29.27142397115572,0,50.54,Invest
ripple_2026-03-02,ripple,XRP,2026-03-02T00:00:00Z,1.362270057547874,3080090465.670675,83221591360.0791,3,-21.811776069593137,-21.811776069593137,0,39.66,Skip
ripple_2026-03-09,ripple,XRP,2026-03-09T00:00:00Z,1.35490752108217,1344451651.2098658,82958050691.48358,3,-10.902179196582274,-7.306795573856828,0,23.63,Skip
ripple_2026-03-16,ripple,XRP,2026-03-16T00:00:00Z,1.4582581325650392,1710109865.4326134,89285984615.37514,3,-4.1059114672027714,2.88762492846113,0,17.0,Skip
ripple_2026-03-23,ripple,XRP,2026-03-23T00:00:00Z,1.399010071779641,1430394325.9248023,85821690520.97574,3,-9.123357297254609,-2.728677548173042,0,21.77,Skip
ripple_2026-03-30,ripple,XRP,2026-03-30T00:00:00Z,1.3279211567600602,1362521606.467456,81460770619.57608,3,-13.74113815578859,-2.7718284254322656,0,27.71,Skip
ripple_2026-04-06,ripple,XRP,2026-04-06T00:00:00Z,1.3374735160923328,1772832847.7053504,83828745757.53911,3,-13.120637729438611,-2.474870327871048,0,27.21,Skip
ripple_2026-04-13,ripple,XRP,2026-04-13T00:00:00Z,1.3252607819143487,1756668602.8346794,81378342977.13776,3,-13.913950302881673,-5.257096809713435,0,28.29,Skip
ripple_2026-04-20,ripple,XRP,2026-04-20T00:00:00Z,1.3956962596939182,2723143653.166121,85932572459.20235,3,-5.501082575435213,-3.33571906743767,0,18.93,Skip
ripple_2026-04-27,ripple,XRP,2026-04-27T00:00:00Z,1.432179767588003,469785147.12955624,88343926510.21239,3,-3.030880354933696,8.080954806096008,0,14.55,Skip
ripple_2026-05-04,ripple,XRP,2026-05-04T00:00:00Z,1.388725666103684,375992316.66072345,85818004053.55739,3,-5.973043106609954,5.24637903538534,0,16.81,Skip
ripple_2026-05-11,ripple,XRP,2026-05-11T00:00:00Z,1.4733272918435374,2672275018.6172695,91046065173.10915,3,-0.24488987180253385,8.642474750416106,0,14.43,Skip
ripple_2026-05-18,ripple,XRP,2026-05-18T00:00:00Z,1.4008124294376394,1048158809.8903788,86610895324.60036,3,-5.5142579434435905,-5.154680198281902,0,17.29,Skip
ripple_2026-05-25,ripple,XRP,2026-05-25T00:00:00Z,1.3489759781401205,751342231.8140342,83445389407.57967,3,-9.010661504333505,-6.068961650423155,1,20.45,Skip
ripple_2026-06-01,ripple,XRP,2026-06-01T00:00:00Z,1.3315091082438855,1164295942.8589847,82524062872.58284,3,-10.188813645811612,-4.008477879761396,1,22.76,Skip
ripple_2026-06-08,ripple,XRP,2026-06-08T00:00:00Z,1.1548517514448144,2010546066.5698698,71663056236.51035,3,-22.1044713713866,-18.70914227231062,1,40.65,Skip
avalanche-2_2025-10-20,avalanche-2,AVAX,2025-10-20T00:00:00Z,20.59289576788187,434470483.2731454,8782469106.733067,8,-39.02314059602301,-39.000859532044416,0,76.55,Invest
avalanche-2_2025-10-27,avalanche-2,AVAX,2025-10-27T00:00:00Z,20.82918445880365,551665002.7508112,8889619074.88581,8,-33.597687900551584,-28.297741612399953,0,70.82,Invest
avalanche-2_2025-11-03,avalanche-2,AVAX,2025-11-03T00:00:00Z,18.84151884372713,292008696.2064674,8041073268.566454,8,-39.93425824408553,-39.93425824408553,0,77.29,Invest
avalanche-2_2025-11-10,avalanche-2,AVAX,2025-11-10T00:00:00Z,17.76909699443319,409851670.0221001,7585825400.44023,9,-25.426534738013107,-14.837061065811186,0,56.93,Invest
avalanche-2_2025-11-17,avalanche-2,AVAX,2025-11-17T00:00:00Z,15.15480300055575,460043470.64928234,6512728875.364924,9,-27.242456225162325,-24.072837946819615,0,60.4,Invest
avalanche-2_2025-11-24,avalanche-2,AVAX,2025-11-24T00:00:00Z,13.269115396949442,308447528.0428789,5696154523.995866,9,-36.29555961159523,-31.944252340978196,0,72.94,Invest
avalanche-2_2025-12-01,avalanche-2,AVAX,2025-12-01T00:00:00Z,13.759993731197897,344234669.9824095,5927498604.317718,9,-26.969827404445233,-24.36356672161849,0,59.9,Invest
avalanche-2_2025-12-08,avalanche-2,AVAX,2025-12-08T00:00:00Z,13.45557944856086,372236691.83924145,5764578266.135355,9,-25.94820408419245,-24.348612140080604,0,58.7,Invest
avalanche-2_2025-12-15,avalanche-2,AVAX,2025-12-15T00:00:00Z,12.887618126967192,253163803.1878192,5537250818.962477,9,-16.958173698443236,-14.855831626548078,0,44.13,Skip
avalanche-2_2025-12-22,avalanche-2,AVAX,2025-12-22T00:00:00Z,12.142722959869468,203788379.30445984,5215546148.25585,9,-19.16152405194581,-8.710525183827434,0,48.25,Skip
avalanche-2_2025-12-29,avalanche-2,AVAX,2025-12-29T00:00:00Z,12.638134958010566,220232941.6429532,5429552698.204011,9,-14.911552275045793,-14.911552275045793,0,40.6,Skip
avalanche-2_2026-01-05,avalanche-2,AVAX,2026-01-05T00:00:00Z,14.293491091379003,305821829.48161995,6149175515.146519,9,-2.2056637148968106,8.10690079482197,0,24.28,Skip
avalanche-2_2026-01-12,avalanche-2,AVAX,2026-01-12T00:00:00Z,13.727501079817273,184810767.38569823,5907042813.972636,9,-5.839444056940668,4.717172474443765,0,27.88,Skip
avalanche-2_2026-01-19,avalanche-2,AVAX,2026-01-19T00:00:00Z,12.748576434583626,224348554.23115742,5494028682.94237,8,-13.81382416687762,4.056836971629441,0,43.9,Skip
avalanche-2_2026-01-26,avalanche-2,AVAX,2026-01-26T00:00:00Z,11.526956116148234,271837066.5474093,4971184143.189629,9,-22.072533216177547,-6.6039135871464705,0,54.39,Invest
avalanche-2_2026-02-02,avalanche-2,AVAX,2026-02-02T00:00:00Z,9.971835807062089,332948051.544604,4304415103.646977,9,-32.58585390639747,-27.837774346461497,0,70.21,Invest
avalanche-2_2026-02-09,avalanche-2,AVAX,2026-02-09T00:00:00Z,9.169163115676474,198514440.55399212,3958987540.809386,9,-38.01228642387765,-33.59026676594602,1,76.25,Invest
avalanche-2_2026-02-16,avalanche-2,AVAX,2026-02-16T00:00:00Z,9.350073792344256,240229095.86990532,4037099698.4721303,9,-31.999883130558526,-31.30425551990783,0,68.8,Invest
avalanche-2_2026-02-23,avalanche-2,AVAX,2026-02-23T00:00:00Z,8.538899887160364,197022093.06053936,3686857550.5751033,9,-29.98031326011813,-29.888286471394675,1,66.15,Invest
avalanche-2_2026-03-02,avalanche-2,AVAX,2026-03-02T00:00:00Z,9.079354292244421,328167938.5309493,3920210608.9851103,9,-16.687139865795853,-16.687139865795853,0,46.88,Skip
avalanche-2_2026-03-09,avalanche-2,AVAX,2026-03-09T00:00:00Z,8.920183492313235,177343824.137176,3851485120.5366764,9,-7.778644567276638,-3.769705310856397,0,32.64,Skip
avalanche-2_2026-03-16,avalanche-2,AVAX,2026-03-16T00:00:00Z,10.049841773051385,209294363.4646383,4339239891.871065,9,2.4562405190228676,8.987743131563208,0,20.2,Skip
avalanche-2_2026-03-23,avalanche-2,AVAX,2026-03-23T00:00:00Z,9.117463510021691,204084515.62713742,3936665100.6837316,9,-13.167765253587739,-1.1386712385123232,0,41.36,Skip
avalanche-2_2026-03-30,avalanche-2,AVAX,2026-03-30T00:00:00Z,8.597913719141783,201006835.77204219,3712338068.5463033,9,-18.115815701450323,-4.602918549542823,0,49.56,Skip
avalanche-2_2026-04-06,avalanche-2,AVAX,2026-04-06T00:00:00Z,9.15211997367833,128039545.7784123,3951628789.9642253,9,-12.837706549825878,0.8164748885402195,0,39.79,Skip
avalanche-2_2026-04-13,avalanche-2,AVAX,2026-04-13T00:00:00Z,9.031338877285343,209327670.98544642,3899478899.1014915,9,-13.987992756444322,-7.311543635245698,0,42.23,Skip
avalanche-2_2026-04-20,avalanche-2,AVAX,2026-04-20T00:00:00Z,9.00647292978929,274475579.5868729,3888742480.184591,9,-7.651352083432428,-5.971885539591071,0,33.21,Skip
avalanche-2_2026-04-27,avalanche-2,AVAX,2026-04-27T00:00:00Z,9.464014661913412,155797701.292465,4086296171.184242,9,-2.801704008338113,7.799766468774982,0,26.08,Skip
avalanche-2_2026-05-04,avalanche-2,AVAX,2026-05-04T00:00:00Z,9.077499687051846,151586113.43516523,3919409842.4639025,9,-6.7713298250640435,1.8554866454077557,0,31.18,Skip
avalanche-2_2026-05-11,avalanche-2,AVAX,2026-05-11T00:00:00Z,10.227742433192908,309378551.777856,4416052408.795091,9,2.645074881604881,8.85672614997819,0,20.57,Skip
avalanche-2_2026-05-18,avalanche-2,AVAX,2026-05-18T00:00:00Z,9.192308265876822,158477572.1134876,3968980967.7031307,9,-10.123780238693826,-5.592210960009803,0,35.48,Skip
avalanche-2_2026-05-25,avalanche-2,AVAX,2026-05-25T00:00:00Z,9.20326342439848,123681870.5683033,3973711097.9830346,9,-10.016668052468791,-2.056104551565552,0,35.03,Skip
avalanche-2_2026-06-01,avalanche-2,AVAX,2026-06-01T00:00:00Z,8.970110196964207,147571801.1041972,3873042071.7189417,9,-12.29628380303367,-1.2773421865992285,0,39.25,Skip
avalanche-2_2026-06-08,avalanche-2,AVAX,2026-06-08T00:00:00Z,6.807537953548277,229731245.91197276,2939304012.9918427,9,-33.44046354300798,-31.29163297040679,1,72.77,Invest
chainlink_2025-10-20,chainlink,LINK,2025-10-20T00:00:00Z,17.27749220006015,684670037.6340511,12032819939.551697,7,-26.521756018916378,-26.521756018916378,0,60.17,Invest
chainlink_2025-10-27,chainlink,LINK,2025-10-27T00:00:00Z,18.538775392726073,667800107.4467721,12916579882.188736,7,-20.96784595842225,-11.96154785256941,0,51.91,Invest
chainlink_2025-11-03,chainlink,LINK,2025-11-03T00:00:00Z,17.59901399892397,500126880.6337794,12259609796.303192,7,-24.974117444209664,-21.885204227957377,0,57.17,Invest
chainlink_2025-11-10,chainlink,LINK,2025-11-10T00:00:00Z,15.923678285027515,616917186.0857804,11093971626.039787,7,-19.895306002769853,-8.225102470478085,0,51.47,Invest
chainlink_2025-11-17,chainlink,LINK,2025-11-17T00:00:00Z,13.73526543303582,792079245.781192,9577611300.22146,7,-26.38530959523706,-17.355100086113552,0,62.85,Invest
chainlink_2025-11-24,chainlink,LINK,2025-11-24T00:00:00Z,12.515800300760477,599392171.9268476,8715584397.527946,7,-32.48852723211042,-30.04224727808612,0,70.71,Invest
chainlink_2025-12-01,chainlink,LINK,2025-12-01T00:00:00Z,12.9744576888479,329669134.27501345,9046134794.865305,7,-26.27736025642584,-24.73121555246157,0,60.23,Invest
chainlink_2025-12-08,chainlink,LINK,2025-12-08T00:00:00Z,13.639083767051256,637505131.3124403,9504691753.61194,7,-16.626055756344783,-13.701046856796706,0,46.82,Skip
chainlink_2025-12-15,chainlink,LINK,2025-12-15T00:00:00Z,13.287504242730808,383779121.4586574,9260583217.48824,7,-9.404861898411854,-3.838923964773411,0,35.13,Skip
chainlink_2025-12-22,chainlink,LINK,2025-12-22T00:00:00Z,12.4459976389385,347322028.4037661,8806745836.778013,7,-15.142313084978298,2.7071800665785073,0,44.91,Skip
chainlink_2025-12-29,chainlink,LINK,2025-12-29T00:00:00Z,12.475813334540495,246343554.7664365,8832465332.573654,7,-14.939027576178908,-5.001035474573145,0,42.92,Skip
chainlink_2026-01-05,chainlink,LINK,2026-01-05T00:00:00Z,13.467499666757117,331393896.88165116,9536336116.100935,7,-6.5824111242331345,-0.9252971165493507,0,30.66,Skip
chainlink_2026-01-12,chainlink,LINK,2026-01-12T00:00:00Z,14.026393148633888,232781386.49421403,9932088574.10402,7,-0.48021138966156673,2.8295578649364828,0,22.17,Skip
chainlink_2026-01-19,chainlink,LINK,2026-01-19T00:00:00Z,13.621828268110537,333835503.84752744,9645616194.15928,7,-5.523306847680143,8.745863664370802,0,29.92,Skip
chainlink_2026-01-26,chainlink,LINK,2026-01-26T00:00:00Z,12.101192208074524,413715493.3634957,8568853844.978642,7,-16.069957679911095,-0.6135318207964868,0,46.78,Skip
chainlink_2026-02-02,chainlink,LINK,2026-02-02T00:00:00Z,9.917192641310882,542557923.6013318,7022363816.284845,7,-31.217488015246087,-25.277031109245108,0,70.49,Invest
chainlink_2026-02-09,chainlink,LINK,2026-02-09T00:00:00Z,9.776742952964934,303750059.48605937,6922911396.117004,7,-32.19160263833696,-28.335432810128147,1,70.4,Invest
chainlink_2026-02-16,chainlink,LINK,2026-02-16T00:00:00Z,9.586866756643234,366577052.19717866,6788460067.111959,7,-32.73285565055936,-32.73285565055936,1,71.33,Invest
chainlink_2026-02-23,chainlink,LINK,2026-02-23T00:00:00Z,9.50308598022103,245525775.26831067,6729134901.802902,7,-29.316470725764876,-27.077384699959573,1,66.09,Invest
chainlink_2026-03-02,chainlink,LINK,2026-03-02T00:00:00Z,9.427351178496064,384152626.13055986,6675507090.93922,7,-15.848593575783532,-15.848593575783532,0,46.71,Skip
chainlink_2026-03-09,chainlink,LINK,2026-03-09T00:00:00Z,9.532563240590926,273804719.571708,6750007748.999848,7,-6.162521093391071,4.358801203193519,0,32.42,Skip
chainlink_2026-03-16,chainlink,LINK,2026-03-16T00:00:00Z,10.247950399384115,348964952.1259627,7256573375.003465,7,-0.3459999143468395,5.37729810999481,0,24.73,Skip
chainlink_2026-03-23,chainlink,LINK,2026-03-23T00:00:00Z,9.547896095569461,325208843.050395,6760864943.156817,7,-8.165989000778806,-2.11056287772603,0,35.23,Skip
chainlink_2026-03-30,chainlink,LINK,2026-03-30T00:00:00Z,8.412304837387502,230604153.97897488,5956752806.79199,7,-19.088384788359015,-12.593767288227408,0,51.95,Invest
chainlink_2026-04-06,chainlink,LINK,2026-04-06T00:00:00Z,8.897785506802176,180008870.13625267,6656433074.485669,7,-14.41891240526253,-8.438736935279145,0,42.92,Skip
chainlink_2026-04-13,chainlink,LINK,2026-04-13T00:00:00Z,8.733253192225678,275653864.6464487,6349948138.020162,7,-16.001424639927166,-9.335912782093725,0,47.02,Skip
chainlink_2026-04-20,chainlink,LINK,2026-04-20T00:00:00Z,9.06570044741811,347359055.79587144,6591670527.447542,7,-10.531498641592485,-0.6151718953377738,0,39.28,Skip
chainlink_2026-04-27,chainlink,LINK,2026-04-27T00:00:00Z,9.488101833519154,190559273.13734373,6898798562.800643,7,-1.3719553612613122,10.875971273005502,0,25.43,Skip
chainlink_2026-05-04,chainlink,LINK,2026-05-04T00:00:00Z,9.122322434969947,182627026.9827353,6632840372.923436,7,-5.174202373471292,5.342624572786092,0,30.21,Skip
chainlink_2026-05-11,chainlink,LINK,2026-05-11T00:00:00Z,10.709799678393045,398237668.636931,7787095029.423123,7,3.238775728174348,17.839808651733847,0,21.17,Skip
chainlink_2026-05-18,chainlink,LINK,2026-05-18T00:00:00Z,9.561980858295048,287309008.1404588,6952515999.275983,7,-10.717463020468209,-0.6039889248428354,0,38.7,Skip
chainlink_2026-05-25,chainlink,LINK,2026-05-25T00:00:00Z,9.425019404408062,226960217.34449565,6852931330.205315,7,-11.996305370463833,0.541294009076676,1,40.34,Skip
chainlink_2026-06-01,chainlink,LINK,2026-06-01T00:00:00Z,9.136118543478487,193588036.1895749,6642871522.767506,7,-14.693842855804762,0.45821494476288027,1,44.53,Skip
chainlink_2026-06-08,chainlink,LINK,2026-06-08T00:00:00Z,7.9085060154893645,314050879.3674348,5750274489.972583,7,-26.15635910123766,-23.57468164490878,1,63.27,Invest
polkadot_2025-10-20,polkadot,DOT,2025-10-20T00:00:00Z,3.0083903429266887,183942508.4199553,4580016735.275704,10,-31.762986164104756,-30.99324970661379,0,59.78,Invest
polkadot_2025-10-27,polkadot,DOT,2025-10-27T00:00:00Z,3.195785292029884,157392886.84201932,4867056052.057045,10,-27.512450071008665,-18.52893494392285,0,53.14,Invest
polkadot_2025-11-03,polkadot,DOT,2025-11-03T00:00:00Z,2.986193710677377,202969215.2630773,4546453350.566654,10,-32.26645537163887,-30.901806851816403,0,60.89,Invest
polkadot_2025-11-10,polkadot,DOT,2025-11-10T00:00:00Z,3.231751612978166,424627110.9140815,5278472374.601337,10,-4.314247472526544,8.316487394979166,0,22.46,Skip
polkadot_2025-11-17,polkadot,DOT,2025-11-17T00:00:00Z,2.786238382410924,218781455.8849203,4573116337.5631,10,-14.627823961623921,-3.717350927469154,0,34.9,Skip
polkadot_2025-11-24,polkadot,DOT,2025-11-24T00:00:00Z,2.2541569147837723,162451459.23364642,3700216417.657502,11,-30.93114998275087,-26.79817293426231,0,56.79,Invest
polkadot_2025-12-01,polkadot,DOT,2025-12-01T00:00:00Z,2.215505192669298,86690563.20227116,3644493279.9697633,11,-32.11546416253329,-23.10456750713191,0,57.57,Invest
polkadot_2025-12-08,polkadot,DOT,2025-12-08T00:00:00Z,2.090554247440729,171549643.76295626,3431877939.290121,10,-35.944043281806096,-35.85105722105902,0,67.68,Invest
polkadot_2025-12-15,polkadot,DOT,2025-12-15T00:00:00Z,1.9550710845765455,166857386.90986758,3215967772.8487573,11,-30.91622045262692,-30.50039571740859,0,57.7,Invest
polkadot_2025-12-22,polkadot,DOT,2025-12-22T00:00:00Z,1.802675632243267,120480819.45777076,2968148607.5838075,11,-23.824287311464165,-23.19283673815633,0,46.58,Skip
polkadot_2025-12-29,polkadot,DOT,2025-12-29T00:00:00Z,1.8481714058081111,109887215.88755828,3050668516.9752254,11,-21.901771183975647,-19.1171833670141,0,43.33,Skip
polkadot_2026-01-05,polkadot,DOT,2026-01-05T00:00:00Z,2.1494947824221797,119254488.98706466,3550977390.5226,11,-6.233782105824481,1.182856338299354,0,21.87,Skip
polkadot_2026-01-12,polkadot,DOT,2026-01-12T00:00:00Z,2.0661759969263827,75495267.62570035,3417833428.648056,11,-7.445675405860907,2.617408906278351,0,22.75,Skip
polkadot_2026-01-19,polkadot,DOT,2026-01-19T00:00:00Z,2.016026002037436,124086718.01122642,3339548325.546735,10,-12.106131941124676,9.050551546881547,0,33.37,Skip
polkadot_2026-01-26,polkadot,DOT,2026-01-26T00:00:00Z,1.8246101017948697,123673549.67740522,3026598473.7635098,10,-20.45140321405866,5.934990081715807,0,47.11,Skip
polkadot_2026-02-02,polkadot,DOT,2026-02-02T00:00:00Z,1.4966703496693043,143812991.42880335,2486111376.8894486,10,-34.74878493207952,-30.87624231341207,0,68.48,Invest
polkadot_2026-02-09,polkadot,DOT,2026-02-09T00:00:00Z,1.3407220629079946,87892261.84672976,2230142245.364879,11,-41.54775385745735,-35.709303446455564,1,74.26,Invest
polkadot_2026-02-16,polkadot,DOT,2026-02-16T00:00:00Z,1.3589076788710919,112838705.31573385,2263392523.054932,11,-37.69125722108083,-35.97598109323678,0,69.5,Invest
polkadot_2026-02-23,polkadot,DOT,2026-02-23T00:00:00Z,1.2549894203496006,87600654.56849965,2093224710.8076248,11,-35.133435317854314,-34.98048318931932,1,65.94,Invest
polkadot_2026-03-02,polkadot,DOT,2026-03-02T00:00:00Z,1.5355294722617436,211916017.53573683,2564742595.61465,10,-9.160256513007104,-9.160256513007104,0,30.86,Skip
polkadot_2026-03-09,polkadot,DOT,2026-03-09T00:00:00Z,1.4552476073809872,122950992.39711541,2433998299.5313525,11,-12.746474854688582,-2.6630343227293074,0,32.78,Skip
polkadot_2026-03-16,polkadot,DOT,2026-03-16T00:00:00Z,1.4476678715470375,107293244.9705676,2422751160.72979,11,-13.200939557346715,8.474329519456415,0,34.14,Skip
polkadot_2026-03-23,polkadot,DOT,2026-03-23T00:00:00Z,1.4186570479190763,118498973.17599443,2377175381.0374017,10,-14.940366316112586,5.6318996895526885,0,40.14,Skip
polkadot_2026-03-30,polkadot,DOT,2026-03-30T00:00:00Z,1.263102936868565,196662995.74156293,2117881164.077579,10,-24.267057163197425,-20.934396340379855,0,55.27,Invest
polkadot_2026-04-06,polkadot,DOT,2026-04-06T00:00:00Z,1.2508071273786903,97801322.02743247,2098582464.2662086,10,-23.416130780026613,-16.14792940466081,0,52.58,Invest
polkadot_2026-04-13,polkadot,DOT,2026-04-13T00:00:00Z,1.224690638505111,125757196.94326185,2056070498.4629157,10,-25.015179685808498,-16.254453586065033,0,56.05,Invest
polkadot_2026-04-20,polkadot,DOT,2026-04-20T00:00:00Z,1.240014651232289,181623406.60901883,2083153337.5511136,10,-17.47372571987156,-17.47372571987156,0,44.34,Skip
polkadot_2026-04-27,polkadot,DOT,2026-04-27T00:00:00Z,1.2616648619316222,107043669.47664857,2120884731.683156,10,-5.537437384610266,-2.193154236819961,0,26.47,Skip
polkadot_2026-05-04,polkadot,DOT,2026-05-04T00:00:00Z,1.2094392769591862,114456898.12867603,2034385883.5488021,10,-9.447637897788596,-2.368707482452004,0,32.29,Skip
polkadot_2026-05-11,polkadot,DOT,2026-05-11T00:00:00Z,1.3810852293970388,178435522.9569044,2324583475.7256107,11,0.44741024262562323,5.82515660171854,0,18.19,Skip
polkadot_2026-05-18,polkadot,DOT,2026-05-18T00:00:00Z,1.2496722354047638,114712969.21094674,2104743051.077635,11,-9.515197990325907,-6.435341628754731,0,28.89,Skip
polkadot_2026-05-25,polkadot,DOT,2026-05-25T00:00:00Z,1.245464756669118,99818703.72861715,2098973921.9999762,11,-9.819848177445989,-0.7075249708956899,0,29.49,Skip
polkadot_2026-06-01,polkadot,DOT,2026-06-01T00:00:00Z,1.186488339347342,226000581.31402284,2000873288.4427388,11,-14.090143454409032,-1.4327705309413297,0,38.05,Skip
