snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,category,primary_exchange,hist_prices_30d,ath_change_percentage,price_change_percentage_30d,research_notes,news_score,price_usd_t90,return_90d,positive_90d_return
chainlink_2026-02-09,chainlink,LINK,2026-02-09T00:00:00Z,9.776742952964934,303750059.48605937,6922911396.117004,7,Infrastructure,coinbase_international,"[13.64236656, 14.0940745, 14.02639315, 13.56842841, 14.40108281, 14.41818909, 14.12601168, 14.25193064, 13.73548053, 13.62182827, 13.26782379, 12.66935059, 12.84651755, 12.96790793, 13.03174048, 13.44455502, 12.10119221, 12.62357772, 12.73367635, 12.61072735, 11.63563034, 11.20284447, 10.30159945, 9.91719264, 10.17919443, 9.90988751, 9.76480514, 8.21259477, 9.13441236, 9.3914811]",-32.19160263833696,-28.335432810128147,NULL,-999,10.373815073700346,0.061070657539824325,1
chainlink_2026-02-16,chainlink,LINK,2026-02-16T00:00:00Z,9.586866756643234,366577052.19717866,6788460067.111959,7,Infrastructure,coinbase_international,"[14.25193064, 13.73548053, 13.62182827, 13.26782379, 12.66935059, 12.84651755, 12.96790793, 13.03174048, 13.44455502, 12.10119221, 12.62357772, 12.73367635, 12.61072735, 11.63563034, 11.20284447, 10.30159945, 9.91719264, 10.17919443, 9.90988751, 9.76480514, 8.21259477, 9.13441236, 9.3914811, 9.77674295, 8.84591504, 8.57277618, 9.03297965, 9.37545771, 9.72500774, 9.96196689]",-32.73285565055936,-32.73285565055936,NULL,-999,9.714452836157015,0.013308423153515658,1
chainlink_2026-02-23,chainlink,LINK,2026-02-23T00:00:00Z,9.50308598022103,245525775.26831067,6729134901.802902,7,Infrastructure,coinbase_international,"[13.03174048, 13.44455502, 12.10119221, 12.62357772, 12.73367635, 12.61072735, 11.63563034, 11.20284447, 10.30159945, 9.91719264, 10.17919443, 9.90988751, 9.76480514, 8.21259477, 9.13441236, 9.3914811, 9.77674295, 8.84591504, 8.57277618, 9.03297965, 9.37545771, 9.72500774, 9.96196689, 9.58686676, 10.03010682, 9.99755803, 9.79699475, 9.78147606, 9.75375523, 10.08912704]",-29.316470725764876,-27.077384699959573,NULL,-999,9.551471638935041,0.00509157328626908,1
chainlink_2026-03-02,chainlink,LINK,2026-03-02T00:00:00Z,9.427351178496064,384152626.13055986,6675507090.93922,7,Infrastructure,coinbase_international,"[11.20284447, 10.30159945, 9.91719264, 10.17919443, 9.90988751, 9.76480514, 8.21259477, 9.13441236, 9.3914811, 9.77674295, 8.84591504, 8.57277618, 9.03297965, 9.37545771, 9.72500774, 9.96196689, 9.58686676, 10.03010682, 9.99755803, 9.79699475, 9.78147606, 9.75375523, 10.08912704, 9.50308598, 9.12906906, 9.18932805, 9.73337188, 9.80968607, 9.6243764, 9.47406826]",-15.848593575783532,-15.848593575783532,NULL,-999,9.189567233694111,-0.025222773640207752,0
chainlink_2026-03-09,chainlink,LINK,2026-03-09T00:00:00Z,9.532563240590926,273804719.571708,6750007748.999848,7,Infrastructure,coinbase_international,"[9.13441236, 9.3914811, 9.77674295, 8.84591504, 8.57277618, 9.03297965, 9.37545771, 9.72500774, 9.96196689, 9.58686676, 10.03010682, 9.99755803, 9.79699475, 9.78147606, 9.75375523, 10.08912704, 9.50308598, 9.12906906, 9.18932805, 9.73337188, 9.80968607, 9.6243764, 9.47406826, 9.42735118, 9.64191711, 9.64875503, 9.87432943, 9.86432021, 9.71784924, 10.15858839]",-6.162521093391071,4.358801203193519,NULL,-999,7.391559293757676,-0.2245989764554165,0
chainlink_2026-03-16,chainlink,LINK,2026-03-16T00:00:00Z,10.247950399384115,348964952.1259627,7256573375.003465,7,Infrastructure,coinbase_international,"[9.72500774, 9.96196689, 9.58686676, 10.03010682, 9.99755803, 9.79699475, 9.78147606, 9.75375523, 10.08912704, 9.50308598, 9.12906906, 9.18932805, 9.73337188, 9.80968607, 9.6243764, 9.47406826, 9.42735118, 9.64191711, 9.64875503, 9.87432943, 9.86432021, 9.71784924, 10.15858839, 9.53256324, 9.61962379, 9.78051644, 9.00640881, 9.89390793, 9.63253859, 10.28353141]",-0.3459999143468395,5.37729810999481,NULL,-999,7.979434363646255,-0.22136290158802818,0
chainlink_2026-03-23,chainlink,LINK,2026-03-23T00:00:00Z,9.547896095569461,325208843.050395,6760864943.156817,7,Infrastructure,coinbase_international,"[9.75375523, 10.08912704, 9.50308598, 9.12906906, 9.18932805, 9.73337188, 9.80968607, 9.6243764, 9.47406826, 9.42735118, 9.64191711, 9.64875503, 9.87432943, 9.86432021, 9.71784924, 10.15858839, 9.53256324, 9.61962379, 9.78051644, 9.00640881, 9.89390793, 9.63253859, 10.28353141, 10.2479504, 10.26262106, 10.39690632, 9.88028045, 9.76855055, 9.12181529, 10.00240616]",-8.165989000778806,-2.11056287772603,NULL,-999,7.981914375220622,-0.16401327629397922,0
chainlink_2026-03-30,chainlink,LINK,2026-03-30T00:00:00Z,8.412304837387502,230604153.97897488,5956752806.79199,7,Infrastructure,coinbase_international,"[9.6243764, 9.47406826, 9.42735118, 9.64191711, 9.64875503, 9.87432943, 9.86432021, 9.71784924, 10.15858839, 9.53256324, 9.61962379, 9.78051644, 9.00640881, 9.89390793, 9.63253859, 10.28353141, 10.2479504, 10.26262106, 10.39690632, 9.88028045, 9.76855055, 9.12181529, 10.00240616, 9.5478961, 9.59099756, 9.9554371, 10.1328404, 9.65156654, 8.55740132, 8.44199623]",-19.088384788359015,-12.593767288227408,NULL,-999,7.287243697540514,-0.13373993948088825,0
chainlink_2026-04-06,chainlink,LINK,2026-04-06T00:00:00Z,8.897785506802176,180008870.13625267,6656433074.485669,7,Infrastructure,coinbase_international,"[9.71784924, 10.15858839, 9.53256324, 9.61962379, 9.78051644, 9.00640881, 9.89390793, 9.63253859, 10.28353141, 10.2479504, 10.26262106, 10.39690632, 9.88028045, 9.76855055, 9.12181529, 10.00240616, 9.5478961, 9.59099756, 9.9554371, 10.1328404, 9.65156654, 8.55740132, 8.44199623, 8.41230484, 8.61869298, 8.76963845, 8.94263415, 8.64142784, 8.65966884, 8.69766581]",-14.41891240526253,-8.438736935279145,NULL,-999,8.000415968211163,-0.1008531322658871,0
chainlink_2026-04-13,chainlink,LINK,2026-04-13T00:00:00Z,8.733253192225678,275653864.6464487,6349948138.020162,7,Infrastructure,coinbase_international,"[9.63253859, 10.28353141, 10.2479504, 10.26262106, 10.39690632, 9.88028045, 9.76855055, 9.12181529, 10.00240616, 9.5478961, 9.59099756, 9.9554371, 10.1328404, 9.65156654, 8.55740132, 8.44199623, 8.41230484, 8.61869298, 8.76963845, 8.94263415, 8.64142784, 8.65966884, 8.69766581, 8.89778551, 8.80667518, 9.32601293, 8.85116756, 8.94797243, 9.08843947, 9.06845435]",-16.001424639927166,-9.335912782093725,NULL,-999,7.910834492864834,-0.0941709442356441,0
chainlink_2026-04-20,chainlink,LINK,2026-04-20T00:00:00Z,9.06570044741811,347359055.79587144,6591670527.447542,7,Infrastructure,coinbase_international,"[9.12181529, 10.00240616, 9.5478961, 9.59099756, 9.9554371, 10.1328404, 9.65156654, 8.55740132, 8.44199623, 8.41230484, 8.61869298, 8.76963845, 8.94263415, 8.64142784, 8.65966884, 8.69766581, 8.89778551, 8.80667518, 9.32601293, 8.85116756, 8.94797243, 9.08843947, 9.06845435, 8.73325319, 9.37703237, 9.03291392, 9.26579707, 9.59646319, 9.62008511, 9.28487978]",-10.531498641592485,-0.6151718953377738,NULL,-999,8.344843047570384,-0.07951480462306959,0
chainlink_2026-04-27,chainlink,LINK,2026-04-27T00:00:00Z,9.488101833519154,190559273.13734373,6898798562.800643,7,Infrastructure,coinbase_international,"[8.55740132, 8.44199623, 8.41230484, 8.61869298, 8.76963845, 8.94263415, 8.64142784, 8.65966884, 8.69766581, 8.89778551, 8.80667518, 9.32601293, 8.85116756, 8.94797243, 9.08843947, 9.06845435, 8.73325319, 9.37703237, 9.03291392, 9.26579707, 9.59646319, 9.62008511, 9.28487978, 9.06570045, 9.28769023, 9.39887542, 9.29602967, 9.3496788, 9.374277, 9.34509646]",-1.3719553612613122,10.875971273005502,NULL,-999,8.378350563606428,-0.11696241138477714,0
chainlink_2026-05-04,chainlink,LINK,2026-05-04T00:00:00Z,9.122322434969947,182627026.9827353,6632840372.923436,7,Infrastructure,coinbase_international,"[8.65966884, 8.69766581, 8.89778551, 8.80667518, 9.32601293, 8.85116756, 8.94797243, 9.08843947, 9.06845435, 8.73325319, 9.37703237, 9.03291392, 9.26579707, 9.59646319, 9.62008511, 9.28487978, 9.06570045, 9.28769023, 9.39887542, 9.29602967, 9.3496788, 9.374277, 9.34509646, 9.48810183, 9.32362482, 9.24156592, 9.11184091, 9.10124166, 9.09444643, 9.17330405]",-5.174202373471292,5.342624572786092,NULL,-999,8.061001591420974,-0.11634327235358999,0
chainlink_2026-05-11,chainlink,LINK,2026-05-11T00:00:00Z,10.709799678393045,398237668.636931,7787095029.423123,7,Infrastructure,coinbase_international,"[9.08843947, 9.06845435, 8.73325319, 9.37703237, 9.03291392, 9.26579707, 9.59646319, 9.62008511, 9.28487978, 9.06570045, 9.28769023, 9.39887542, 9.29602967, 9.3496788, 9.374277, 9.34509646, 9.48810183, 9.32362482, 9.24156592, 9.11184091, 9.10124166, 9.09444643, 9.17330405, 9.12232243, 9.35316461, 9.76586886, 9.99635024, 9.85284685, 10.34801841, 10.37381507]",3.238775728174348,17.839808651733847,NULL,-999,8.300855396756871,-0.2249289766358753,0
chainlink_2026-05-18,chainlink,LINK,2026-05-18T00:00:00Z,9.561980858295048,287309008.1404588,6952515999.275983,7,Infrastructure,coinbase_international,"[9.62008511, 9.28487978, 9.06570045, 9.28769023, 9.39887542, 9.29602967, 9.3496788, 9.374277, 9.34509646, 9.48810183, 9.32362482, 9.24156592, 9.11184091, 9.10124166, 9.09444643, 9.17330405, 9.12232243, 9.35316461, 9.76586886, 9.99635024, 9.85284685, 10.34801841, 10.37381507, 10.70979968, 10.5813918, 10.28082565, 10.21293415, 10.47485773, 10.06731099, 9.71445284]",-10.717463020468209,-0.6039889248428354,NULL,-999,9.461856212482699,-0.010471119666119244,0
chainlink_2026-05-25,chainlink,LINK,2026-05-25T00:00:00Z,9.425019404408062,226960217.34449565,6852931330.205315,7,Infrastructure,coinbase_international,"[9.374277, 9.34509646, 9.48810183, 9.32362482, 9.24156592, 9.11184091, 9.10124166, 9.09444643, 9.17330405, 9.12232243, 9.35316461, 9.76586886, 9.99635024, 9.85284685, 10.34801841, 10.37381507, 10.70979968, 10.5813918, 10.28082565, 10.21293415, 10.47485773, 10.06731099, 9.71445284, 9.56198086, 9.60027545, 9.43963981, 9.62447849, 9.73938907, 9.41127222, 9.55147164]",-11.996305370463833,0.541294009076676,NULL,-999,11.6487287426664,0.23593684456695274,1
